image,caption
dataset/images/182.png,bellossom's petals are said to be more beautiful the worse the aroma of the Gloom it evolved from. it has two bright red Rafflesia-like flowers on its head and green and yellow leaves around its waist that resemble a skirt.
dataset/images/183.png,"a blue, bubble-like ball at the tip of its black tail can glow when Marill attacks. in the Pokémon the series: Ruby and Sapphire episode Abandon Ship!, marill was shown to be able to bounce on its tail."
dataset/images/184.png,"a blue, bipedal semiaquatic leporine Pokémon has an ovoid body. the lower half of its body is white with a white, bubble-like pattern above it. it has elongated, rabbit-like ears with red inside"
dataset/images/185.png,"the Pokémon has a brown, log-shaped body with yellow spots. it has short legs with toeless feet and thin forelegs with three green spheres at the ends of its fingers. it has a forked ""branch"" on top of its"
dataset/images/186.png,"a green, bipedal, amphibian Pokémon with yellow hands, belly, throat, and toes that resembles a frog. It has a long, curled hair on top of its head and pink cheek spots that are smaller on the female than on the male. There is a green swirl on its belly. Its legs are well developed and it has bulbous toes and fingers."
dataset/images/187.png,"a round, pink plant Pokémon with long green leaves growing on top of its head. the leaves on its head have ragged edges, similar to a dandelion. there is a circular yellow pad on the underside of each foot."
dataset/images/188.png,"Skiploom is a plant Pokémon that has a round, green body with stubby arms, feet, and tail. it has large, flat ears on the sides of its head and oval, orange eyes with no pupils."
dataset/images/189.png,"three cotton puffs, almost as large as the body itself, extend off it. they produce cotton spores that Jumpluff can use to float in the air."
dataset/images/190.png,"a simian Pokémon with a three-fingered hand at the end of its tail is purple. its fur is purple, while the skin of its face, inner ears, belly, feet, and the tip of its tail are beige."
dataset/images/191.png,"a mostly yellow, seed-like Pokémon with a sprout growing out of its top. it has triangular, spike-like protrusions on top of its head, encircling the sprout."
dataset/images/192.png,a plant Pokémon with a sunflower-like design has a green trunk and limbs. it has leaves extending like arms from its round body and two toes on each foot.
dataset/images/193.png,"compared to its long, thin abdomen, its thorax is short and wide. compared to its long, thin abdomen, its thorax is short and wide."
dataset/images/194.png,"a mostly blue, amphibious Pokémon that resembles an upright, armless axolotl. its head is large compared to its body, and it has small, round, black eyes. the males have more branches in its gills"
dataset/images/195.png,"it is a light blue, bipedal, amphibious Pokémon. it has little neck to distinguish it from the rest of its body."
dataset/images/196.png,"a quadrupedal, feline-like mammalian Pokémon with slender legs and dainty paws. It is covered in fine, lilac fur. Its ears are large, and it has purple eyes with white pupils. There are tufts of fur near its eyes, and a small, red gem embedded in its forehead. It also has a thin, forked tail."
dataset/images/197.png,"a mammalian Pokémon which has a sleek, black body with four slender legs and crimson eyes. It has two pairs of pointed teeth (one pair in each jaw) which are visible when its mouth is open. It has long, pointed ears and a bushy tail, each with a yellow band around them. Its forehead and legs have yellow rings on them."
dataset/images/198.png,"the avian Pokémon has black feathers. its crooked, yellow beak and the three, feathery tufts on its head resemble a witch's nose."
dataset/images/199.png,"the shellder is primarily pink, with a pale yellow muzzle and scaled belly. its feet and hands each have a single clawed digit, while the hands also have a clawless thumb."
dataset/images/200.png,"a dark bluish-green, ghost-like Pokémon has no visible arms or legs. its lower half has several small appendages and resembles a ruffled dress. it has five round red gems halfway around its neck."
dataset/images/201.png,"all 26 alphabetic forms of Unown have fully open eyes, while the two punctuation forms have half-closed eyes. it is a mystery whether Unown predates or postdates written language."
dataset/images/202.png,the female Wobbuffet has a red marking on its mouth that resembles lipstick. it has flat arms wider towards the tip and four stubby legs at the base of its body.
dataset/images/203.png,"a cloven-hooved, quadrupedal giraffine Pokémon has a long neck. it has two ossicones with bulbous tips on top of its head. the brown section on female Girafarig is"
dataset/images/204.png,"an insectoid Pokémon encased in a blue-green, pine cone-like shell. it has red eyes and no visible limbs, along with a single spike on top of its head. the glue is made of fluid that Pineco s"
dataset/images/205.png,"the outer plates have zigzagging ridges that open along its back and front, revealing its smooth, red inner shell. between the spikes, the inner shell opens along a straight line to reveal Forretress's eyes, which are round with large pupils "
dataset/images/206.png,"a serpentine, and somewhat insectoid, Pokémon with a primarily yellow body, blue underside, and blue-and-cream-striped back. its head is round with a wide mouth extending under its jowls and curving up toward"
dataset/images/207.png,"a purple, chiropteran Pokémon with scorpion features. its head and body are round and roughly equal in size."
dataset/images/208.png,"a long, serpentine Pokémon with a silvery-gray body made of rock-like sections. three of those sections have long rock spikes coming out of them on either side. it has a massive head made up of its large, wide jaw with sets of"
dataset/images/209.png,"a pink, bipedal, bulldog-like Pokémon with blue polka dots covering its body. it has loose skin that drapes to cover the lower part of its body. there is a small, blue ruff around its neck, giving it the appearance"
dataset/images/210.png,"a stout, purplish-pink, bipedal, bulldog-like Pokémon has a prominent lower jaw. its upper jaw has two long, fang-like growths."
dataset/images/211.png,"a sea dwelling piscine Pokémon has a spherical body and a flat, paddle-shaped tail. the upper half of its body is dark teal and the lower half is light greenish-yellow. its tail is tall and thin with a"
dataset/images/212.png,"a bipedal, insectoid Pokémon with a red, metallic exoskeleton. it has gray, retractable forewings and hind wings with simple, curved venation. its thin, black neck connects to a black,"
dataset/images/213.png,"a slender Pokémon with a yellow body that appears to be soft. Until they are in use, Shuckle's limbs appear limp. It is encased in a very hard red shell that has many holes in it. The holes in its shell are rimmed with white."
